timestamp,sender,recipient
560121,388,506
560133,386,92
560138,617,279
560310,291,477
560349,477,291
560378,273,585
560387,506,388
560399,291,477
560420,388,506
560442,273,585
560478,477,291
560515,202,697
560531,697,202
560559,291,477
560607,477,291
560623,202,697
560652,697,202
560662,176,578
560665,202,697
560716,697,202
560719,578,176
560741,291,477
560773,236,472
560773,202,697
560813,697,202
560855,477,291
560864,697,202
560869,477,291
560895,177,100
560916,100,177
560982,506,388
560988,176,578
561002,176,578
561154,291,477
561160,202,697
561186,477,291
561190,697,202
561211,578,176
561220,617,279
561223,202,697
561242,697,202
561257,291,477
561273,279,617
561279,176,578
561281,202,697
561317,697,202
561366,578,176
561432,477,291
561483,176,578
561522,21,20
561557,197,225
561564,197,225
561618,176,578
561728,27,6
561764,578,176
561806,324,221
561820,291,477
561918,324,221
562319,176,578
562411,578,176
562451,578,176
562518,176,578
562541,578,176
562670,176,578
562708,578,176
562740,578,176
562752,176,578
562760,176,578
562767,176,578
562792,176,578
562828,578,176
562891,176,578
562922,578,176
562993,274,632
563141,91,90
563184,90,91
563217,91,90
563234,90,91
563241,90,91
563246,512,299
563246,90,91
563262,91,90
563313,90,91
563431,91,90
563737,120,314
564144,176,578
564304,20,21
564584,578,176
564692,176,578
564790,314,120
564821,632,274
564866,578,176
564888,176,578
565079,578,176
565116,176,578
565921,21,20
566122,20,21
566132,39,622
566170,90,91
566182,90,91
566225,91,90
566253,622,39
566381,225,197
566396,225,197
566690,314,120
566977,90,91
566990,90,91
566996,90,91
567009,91,90
567040,177,100
567058,90,91
567066,90,91
567072,100,177
567072,90,91
567316,257,331
567540,331,257
567662,120,314
567666,470,678
567674,257,331
567688,331,257
567749,257,331
567818,331,257
567840,166,272
567915,272,166
567997,257,331
568245,176,578
568313,146,458
568369,166,272
568523,294,194
568621,294,194
569012,578,151
569043,151,578
569085,578,151
569101,578,151
569230,151,578
569302,578,151
569315,218,382
569358,314,120
569463,151,578
569505,578,151
569558,151,578
569786,578,151
569850,310,143
569860,151,578
570586,143,310
570859,578,151
570997,21,20
571033,21,20
571119,300,301
571202,301,300
571227,21,20
571240,21,20
571274,300,301
571309,301,300
571310,20,21
571375,300,301
571395,301,300
571484,382,218
571598,580,283
571643,21,20
571679,358,521
571763,300,301
571764,166,272
571781,521,358
571811,274,632
571905,300,301
571939,136,137
572003,632,274
572019,414,335
572032,358,521
572044,20,21
572183,21,20
572199,151,69
572242,69,151
572277,274,632
572349,272,166
572377,166,272
572463,20,21
572568,521,358
572583,21,20
572624,20,21
572700,21,20
572708,20,21
572709,632,274
572723,21,20
572728,21,20
572735,358,521
572805,20,21
573244,521,358
573336,617,279
573658,358,521
573667,299,512
573696,512,299
573959,299,512
573963,299,512
573981,194,294
574056,512,299
574260,294,194
574273,294,194
574308,194,294
574367,135,605
574394,605,135
574405,294,194
574427,135,605
574458,194,294
574537,294,194
574677,512,299
574805,651,623
574814,299,512
574834,299,512
575106,512,299
575264,279,617
575286,485,472
575313,472,485
575442,146,145
575477,617,279
575549,146,145
575714,170,213
575751,623,651
575780,651,623
575787,651,623
576095,279,617
576162,197,225
576266,37,36
576286,651,623
576287,651,623
576407,166,272
576436,272,166
576441,272,166
576590,335,414
576657,166,272
576703,299,512
576762,695,215
576789,512,299
576835,299,512
576884,299,237
576924,617,279
577003,108,268
577018,120,314
577178,279,617
577185,335,414
577249,617,279
577311,671,813
577341,813,671
577703,314,120
578399,617,279
578547,279,617
578560,279,617
578596,617,279
578925,120,314
578931,486,176
578954,176,486
579034,120,314
579041,512,299
579047,512,299
579071,414,335
579088,414,335
579119,335,414
579173,671,813
579236,335,414
579344,414,335
579465,335,414
579536,96,780
579668,640,95
579704,780,96
579766,813,671
579776,268,611
579796,813,671
579912,578,371
579927,671,813
580045,611,268
580177,144,560
580439,218,772
580629,772,218
580657,314,120
580739,218,772
580772,120,314
580880,512,299
581174,75,342
581527,414,335
581668,95,640
581741,537,194
581854,640,95
581963,36,37
582025,37,36
582027,314,120
582056,36,37
582057,37,36
582075,36,37
582081,37,36
582102,36,37
582116,37,36
582119,120,314
582131,36,37
582144,278,335
582181,36,37
582250,194,537
582255,194,537
582260,194,537
582267,194,537
582343,225,197
582450,537,472
582476,197,225
582480,314,120
582572,120,314
582654,314,120
582713,120,314
582717,335,278
582753,314,120
582880,176,578
582989,278,335
582993,278,335
582997,137,136
583003,278,335
583033,335,278
583165,278,335
583232,335,278
583338,278,335
583340,147,492
583359,335,278
583683,492,147
583869,507,615
584267,458,146
584766,772,218
584808,218,772
584844,772,218
584922,218,772
584973,772,218
584985,772,218
585034,772,218
585172,36,37
585218,37,36
585301,36,37
585353,36,37
585372,37,36
585388,218,772
585399,615,507
585435,36,37
585488,37,36
585493,37,36
585528,37,36
585902,36,37
585903,342,75
586077,37,36
586405,37,36
587135,36,37
587210,37,36
587238,19,595
587303,36,37
587313,19,595
587358,19,595
587418,19,595
587519,772,218
587565,218,772
587596,772,218
587660,218,772
587769,772,218
587905,37,36
588152,36,37
588200,37,36
588382,283,441
588691,237,299
588809,772,218
588821,218,772
588937,19,595
588984,314,120
589091,772,218
589144,218,772
589160,772,218
589270,136,137
589632,441,283
589745,137,136
589749,283,441
589974,136,137
590129,137,136
590246,136,137
590254,578,176
590474,137,136
590551,552,416
590585,243,714
590727,688,405
590801,136,137
590937,580,283
590945,137,136
590949,120,314
591143,283,580
591158,580,283
591208,283,580
591225,580,283
591295,598,70
591464,416,552
591741,552,416
591826,129,455
592042,580,441
592238,441,580
592290,580,441
592553,176,578
592719,75,342
592757,578,176
592785,176,578
593088,36,37
593121,37,36
593124,37,36
593134,36,37
593154,37,36
593159,37,36
593303,405,688
593308,176,578
593371,455,129
593630,441,580
593765,90,91
593770,578,176
593791,91,90
593806,91,90
593868,90,91
593885,37,36
593903,36,37
593920,37,36
593929,344,4
593949,36,37
593953,492,147
594342,176,578
594404,4,344
594428,344,4
594443,37,36
594459,4,344
594464,4,344
594719,578,176
594721,615,507
594760,632,274
595683,137,136
596065,136,137
596106,137,136
596397,331,707
596399,274,632
596761,503,139
596788,503,139
596807,503,672
596812,707,331
596867,503,139
596895,503,139
596942,331,707
596982,274,632
597146,632,274
597504,90,472
597504,90,64
597580,707,331
597687,707,331
597728,64,90
597826,137,136
597836,147,492
597912,331,707
597926,492,147
597959,147,492
598005,492,147
598023,147,492
598050,492,147
598081,147,492
598096,147,492
598126,492,147
598184,147,492
598232,492,147
598811,136,137
598942,707,331
599022,331,707
599098,707,331
599382,331,707
599415,707,331
599456,331,707
599648,472,90
599846,707,331
599940,331,707
600029,707,331
600105,4,424
600112,90,472
600518,472,90
601226,331,707
601606,472,90
603075,344,4
603113,4,344
603336,301,300
603633,301,300
603699,300,301
603859,301,300
604005,242,33
604904,474,639
605125,639,474
605240,474,639
605993,707,331
606943,136,137
607515,672,503
607590,301,300
607936,300,301
607949,772,218
607964,301,300
608056,772,218
608455,218,772
608472,772,218
608558,218,772
608584,300,301
608608,301,300
608728,772,218
609612,503,672
609703,70,598
609741,96,109
609752,96,109
609764,96,109
609816,401,457
610705,772,218
610717,772,218
610719,39,622
610771,457,401
612229,73,208
613270,457,401
613676,457,401
614342,357,3
614543,331,707
616005,242,33
618205,401,457
618219,401,457
626432,21,20
626632,21,20
627490,21,20
628892,21,20
629253,20,21
629629,21,20
629839,21,20
629848,21,20
630775,20,21
630874,21,20
630969,21,20
631120,21,20
631430,20,21
631688,21,20
632649,21,20
632872,20,21
633426,21,20
634041,465,569
634289,20,21
634455,310,540
634464,21,20
634489,540,310
634515,540,310
635087,90,91
635215,91,90
635227,91,90
635244,90,91
635257,90,91
635292,91,90
635444,20,21
635581,21,20
635625,21,20
635712,21,20
637584,465,569
637614,569,465
637785,598,70
637880,70,598
638734,136,137
638751,546,139
638867,546,139
640877,137,136
641110,109,96
641536,218,382
642086,136,137
642907,6,27
643120,263,221
643120,324,221
643445,557,558
643470,3,357
643908,139,546
643977,546,139
644035,139,546
644040,221,324
644094,546,139
644171,324,221
644183,569,465
644311,137,136
644752,558,557
644951,263,221
644952,96,109
645323,136,137
645423,274,632
645485,279,617
645499,279,617
645730,371,27
645825,632,274
646157,551,95
646305,465,569
646333,569,465
646697,27,371
646789,13,486
646889,274,632
647038,96,780
647106,780,96
647114,96,780
647416,371,27
647442,27,371
647737,486,13
647741,279,617
647789,279,617
647820,486,13
647953,474,639
648234,242,33
648361,308,109
648370,13,486
648382,632,274
648398,109,308
648422,308,109
648460,13,486
648462,639,474
648659,176,578
648740,21,20
648858,386,92
648921,551,95
648999,92,386
649015,27,371
649062,578,176
649107,176,578
649162,95,551
649245,104,288
649285,20,21
649286,288,104
649323,104,288
649373,288,104
649496,21,20
649510,104,288
649590,104,288
649649,707,331
650190,109,308
650424,474,639
650659,269,788
650690,48,49
650711,617,279
650712,20,21
650730,20,21
650769,279,617
650773,190,96
650987,176,578
651080,617,279
651210,136,137
651446,617,279
651469,279,617
651486,499,698
651497,617,279
651508,617,279
651541,279,617
651662,96,190
651729,308,109
652062,382,218
652075,551,95
652138,218,382
652369,95,551
652497,190,96
652533,551,95
652586,96,190
652591,92,386
652596,551,95
652601,190,96
652605,95,551
652611,551,95
652631,190,96
652632,551,95
652667,96,190
652726,95,551
652734,617,279
652934,551,95
653053,20,21
653060,386,92
653267,92,386
653427,357,3
653442,357,3
653469,208,491
653676,172,640
653723,386,92
653869,524,36
653902,3,357
653992,698,499
654016,499,698
654247,697,202
654274,202,697
654289,50,575
654294,697,202
654315,575,50
654340,617,279
654385,657,489
654418,657,459
654470,657,489
654476,657,459
654504,558,557
654606,557,558
654620,598,70
654750,331,707
654791,558,557
655230,36,524
655294,557,558
655401,299,512
655441,512,299
655483,137,136
655483,299,512
655486,357,3
655493,92,386
655500,512,299
655509,386,92
655523,357,3
655552,558,557
655594,3,357
655629,3,357
655896,557,558
655898,491,208
656000,558,557
656231,557,558
656299,558,557
656392,557,558
656530,698,499
656931,499,698
657113,491,208
657313,208,491
657406,491,208
657463,193,179
657510,208,491
657617,491,208
657921,179,193
658021,166,485
658203,554,638
658272,638,554
658309,299,512
658329,512,299
658406,331,707
658618,640,172
658664,772,218
658819,218,772
658841,615,507
658913,507,615
658941,390,683
659003,707,331
659017,390,683
659111,331,707
659156,772,218
659180,218,772
659236,218,772
659270,707,331
659290,331,707
659394,707,331
659421,36,37
659578,331,707
659646,772,218
659675,172,640
659900,652,677
659956,299,512
659977,512,299
660031,707,331
660781,357,3
660817,357,3
660819,359,560
660837,3,357
660860,3,357
660904,36,37
660969,37,36
660986,33,242
661020,242,33
661038,242,33
661039,33,242
661040,242,33
661042,33,242
661047,242,33
661127,33,242
661130,359,560
661132,359,560
661194,164,304
661291,279,617
661382,535,614
661499,299,512
661587,512,299
661592,512,299
661601,512,299
661687,640,172
661733,558,557
661811,218,772
661837,557,558
661848,14,421
661920,172,640
661942,551,95
661944,14,421
662013,640,172
662118,36,37
662126,193,179
662144,36,37
662185,36,37
662226,172,640
662341,193,179
662383,299,512
662402,299,512
662427,512,299
662449,512,299
662506,299,512
662512,179,193
662524,193,179
662526,512,299
662592,560,359
662672,95,551
662717,299,512
662738,512,299
662869,359,560
662921,37,36
663166,179,193
663353,485,166
663411,772,218
663419,36,37
663472,37,36
663475,166,485
663533,485,166
663603,166,485
663692,551,95
663695,485,166
663704,218,772
663735,166,485
663767,772,218
663789,36,37
663835,218,772
663921,546,139
663935,242,33
663975,33,242
664009,242,33
664040,546,139
664114,578,289
664130,152,405
664142,289,578
664159,405,152
664161,405,152
664169,578,289
664186,289,578
664243,405,152
664245,695,644
664284,405,152
664315,578,289
664385,357,3
664396,695,644
664414,357,3
664489,382,218
664503,37,36
664553,218,382
664656,644,695
664742,695,644
664750,644,695
664753,139,546
664762,289,578
664781,578,289
664784,37,36
664882,139,546
664924,279,617
665009,617,279
665025,299,512
665036,472,90
665053,279,617
665077,617,279
665098,512,299
665101,551,95
665132,427,325
665132,299,512
665135,299,512
665153,512,299
665155,279,617
665165,427,325
665167,279,617
665182,551,95
665242,636,473
665253,617,279
665282,36,37
665311,36,37
665326,152,405
665356,33,242
665358,36,37
665362,36,37
665368,405,152
665375,37,36
665381,405,152
665408,421,14
665494,472,611
665592,36,37
665598,560,359
665644,36,37
665645,359,560
665684,4,221
665729,299,512
665833,512,299
665860,221,4
665868,299,512
665872,4,221
665877,299,512
665887,4,221
665889,617,279
665910,279,617
665937,617,279
665947,279,617
665953,152,405
665954,14,421
665974,421,14
665977,242,33
665980,617,279
666062,512,299
666084,33,242
666184,37,36
666251,485,166
666264,405,152
666332,166,485
666339,279,617
666344,36,37
666378,617,279
666378,299,512
666388,3,357
666412,3,357
666417,279,617
666561,512,299
666635,472,280
666636,357,3
666662,357,3
666688,697,202
666689,299,512
666743,242,33
666748,472,280
666760,136,137
666761,33,242
666766,3,357
666780,136,137
666784,3,357
666788,473,636
666805,33,242
666821,3,357
666831,485,166
666860,37,36
666893,50,575
666903,242,33
666904,512,299
666926,3,357
666930,52,221
666958,36,37
667001,33,242
667012,36,37
667028,242,33
667052,33,242
667066,176,578
667076,242,33
667113,33,242
667143,242,33
667208,33,242
667214,401,36
667255,242,33
667270,578,176
667299,221,52
667335,33,242
667339,52,221
667385,242,33
667401,677,652
667438,33,242
667495,652,677
667516,242,33
667525,677,652
667542,33,242
667568,242,33
667574,37,36
667595,33,242
667615,176,578
667664,640,172
667666,551,95
667684,242,33
667719,578,176
667732,172,640
667772,221,52
667779,33,242
667784,279,617
667842,52,221
667845,242,33
667850,640,172
667888,33,242
667894,221,52
667925,242,33
667949,611,472
667952,33,242
667970,242,33
668028,617,279
668033,472,611
668089,176,578
668103,279,617
668109,36,37
668126,578,176
668126,166,485
668160,485,166
668184,176,578
668213,166,485
668242,485,166
668245,68,471
668331,166,485
668398,357,3
668445,357,3
668482,50,575
668575,137,136
668658,136,137
668676,136,137
668719,137,136
668735,137,136
668766,3,357
668814,136,137
668884,617,279
668898,552,416
668949,136,137
669014,172,640
669068,640,172
669069,357,3
669080,279,617
669095,357,3
669111,279,617
669149,137,136
669177,137,136
669205,137,136
669222,652,677
669244,3,357
669271,677,652
669293,652,677
669293,611,472
669355,200,390
669478,472,221
669684,617,279
669725,172,640
669781,640,172
669782,512,299
669846,279,617
669908,617,279
669960,279,617
669981,200,390
669998,172,640
669999,617,279
670072,390,200
670088,279,617
670129,617,279
670194,357,3
670235,357,3
670289,58,672
670300,175,122
670302,200,390
670354,279,617
670374,3,357
670401,3,357
670415,617,279
670463,131,219
670666,279,617
670700,617,279
670754,617,279
670908,299,512
670978,512,299
670996,279,617
671007,279,617
671054,249,268
671100,617,279
671143,268,249
671279,416,552
671322,299,512
671376,552,416
671512,279,617
671607,122,175
671646,175,122
671701,617,279
671711,617,279
671724,139,546
671731,357,3
671811,263,374
671817,617,279
671834,617,279
671854,139,546
671861,617,279
671936,279,617
672035,617,279
672041,3,357
